time x1 y1 x2 y2
8.633000000000000895e+00 -3.955476381270540687e-01 -5.951525831338631140e-02 -5.276113107026595417e-01 3.180548495948580245e-01
8.634000000000000341e+00 -3.950467938431435067e-01 -6.275373036125321546e-02 -5.434423512242398946e-01 3.087011909273921773e-01
8.634999999999999787e+00 -3.942162221925343268e-01 -6.777588184779617664e-02 -5.577503523155440401e-01 2.972673872106957882e-01
8.636000000000001009e+00 -3.930252178596069790e-01 -7.437189070077795949e-02 -5.703556001176104395e-01 2.841722983864674035e-01
8.637000000000000455e+00 -3.914369963955102172e-01 -8.232300925537956726e-02 -5.811069983602856759e-01 2.698492360375766008e-01
8.637999999999999901e+00 -3.894153507107351864e-01 -9.140943403629159247e-02 -5.898904905037830604e-01 2.547259705743288305e-01
8.638999999999999346e+00 -3.869296045266835127e-01 -1.014173611411000597e-01 -5.966289759804189741e-01 2.392087881955419215e-01
8.640000000000000568e+00 -3.839576761993319098e-01 -1.121450083044672336e-01 -6.012765631158036861e-01 2.236711637143707354e-01
8.641000000000000014e+00 -3.804872143731794498e-01 -1.234077781119902878e-01 -6.038094535522224859e-01 2.084463728158809093e-01
8.641999999999999460e+00 -3.765148224788140152e-01 -1.350429133784782632e-01 -6.042148731017236152e-01 1.938228448669256643e-01
8.643000000000000682e+00 -3.720433768276966702e-01 -1.469140080409098714e-01 -6.024786604481028318e-01 1.800410042509695274e-01
